review_id,listing_id,user_id,review_text,sentiment_score,phrase_sentiments,sentiment_label
R00638,L0133,U0216,Solid place to stay for the price. Getting to Rockefeller Center took longer than expected but otherwise no complaints.,0.2700214285714286,"[('Getting to Rockefeller Center took longer than expected but otherwise no complaints.', 0.438), ('Solid place', 0.1531), ('the price', 0.0), ('Rockefeller Center', 0.0), ('otherwise no complaints', 0.3089), ('Solid place to stay for the price.', 0.1531)]",positive
R00639,L0134,U0111,Perfect for our business trip. Close to Millennium Park and the host was incredibly responsive. Highly recommend.,0.3291958333333333,"[('Perfect for our business trip.', 0.5719), ('the host', 0.0), ('Close to Millennium Park and the host was incredibly responsive.', 0.4201), ('Millennium Park', 0.0), ('Highly recommend.', 0.4201), ('our business trip', 0.0)]",positive
R00640,L0134,U0185,"Great location, just 15 minutes from Jackson L. The BBQ grill was a huge plus. Would definitely stay here again!",0.35509090909090907,"[('Would definitely stay here again!', 0.4574), ('The BBQ grill', 0.0), ('The BBQ grill was a huge plus.', 0.3182), ('just 15 minutes', 0.0), ('Jackson L.', 0.0), ('Great location', 0.6249), ('Great location, just 15 minutes from Jackson L.', 0.6249), ('a huge plus', 0.3182)]",positive
R00641,L0134,U0185,Good location near Jackson L but the apartment was smaller than expected. The BBQ grill was nice though.,0.39713333333333334,"[('Good location', 0.4404), ('The BBQ grill', 0.0), ('Jackson L', 0.5766), ('The BBQ grill was nice though.', 0.4215), ('the apartment', 0.0), ('Good location near Jackson L but the apartment was smaller than expected.', 0.5133)]",positive
R00642,L0134,U0185,Stayed here for a week and loved every minute. Gold Coast has so much character. Great coffee shops nearby.,0.33685862068965516,"[('Great coffee shops', 0.6249), ('Gold Coast has so much character.', 0.0), ('Great coffee shops nearby.', 0.6249), ('Stayed here for a week and loved every minute.', 0.5994), ('a week', 0.0), ('Gold Coast', 0.0), ('so much character', 0.0)]",positive
R00643,L0134,U0174,Beautiful apartment in a great part of Chicago. The host thought of everything. Five stars all around.,0.349825,"[('Beautiful apartment in a great part of Chicago.', 0.8402), ('Five stars all around.', 0.0), ('The host thought of everything.', 0.0), ('The host', 0.0), ('Chicago', 0.0), ('everything', 0.0), ('Beautiful apartment', 0.5994), ('a great part', 0.6249), ('Five stars', 0.0)]",positive
R00644,L0135,U0096,Host was unresponsive when we had an issue with the lock. Took over 4 hours to resolve. Frustrating experience.,0.017639999999999996,"[('the lock', 0.0), ('an issue', 0.0), ('Host', 0.0), ('over 4 hours', 0.0), ('Frustrating experience.', -0.4404), ('Host was unresponsive when we had an issue with the lock.', 0.0), ('Took over 4 hours to resolve.', 0.3818), ('Frustrating experience', -0.4404), ('we', 0.0)]",neutral
R00645,L0135,U0200,Amazing stay! We could walk to Freedom Trail in under 15 minutes. The apartment had everything we needed.,0.3469793103448276,"[('The apartment had everything we needed.', 0.0), ('Amazing stay', 0.5859), ('everything', 0.0), ('We could walk to Freedom Trail in under 15 minutes.', 0.6369), ('We', 0.0), ('The apartment', 0.0), ('we', 0.0), ('Amazing stay!', 0.6239), ('15 minutes', 0.0), ('Freedom Trail', 0.6369)]",positive
R00646,L0135,U0011,Couldn't have asked for a better stay. The Dryer was perfect and Freedom Trail was right around the corner.,0.5610642857142857,"[('a better stay', 0.4404), ('the corner', 0.0), ('The Dryer', 0.0), (""Couldn't have asked for a better stay."", 0.4404), ('The Dryer was perfect and Freedom Trail was right around the corner.', 0.836), ('Freedom Trail', 0.6369)]",positive
R00647,L0135,U0200,The space was immaculate and the location is unbeatable. Easy access to Freedom Trail and great local dining.,0.41955517241379314,"[('great local dining', 0.6249), ('The space', 0.0), ('The space was immaculate and the location is unbeatable.', 0.0), ('Easy access to Freedom Trail and great local dining.', 0.9042), ('Easy access', 0.4404), ('the location', 0.0), ('Freedom Trail', 0.6369)]",positive
R00648,L0136,U0009,Spacious and well-maintained. Walking distance to Civic Center Metrorail and several great restaurants. Highly recommend for anyone visiting Miami.,0.3801535714285715,"[('Walking distance to Civic Center Metrorail and several great restaurants.', 0.6249), ('Civic Center Metrorail', 0.0), ('Highly recommend for anyone visiting Miami.', 0.4201), ('several great restaurants', 0.6249), ('Spacious and well-maintained.', 0.0), ('anyone', 0.0), ('Miami', 0.0), ('distance', 0.0)]",positive
R00649,L0136,U0033,Not worth the price for Miami. The Patio was broken and it took days to get a response from the host.,-0.27225,"[('The Patio was broken and it took days to get a response from the host.', -0.4767), ('the host', 0.0), ('The Patio', 0.0), ('Not worth the price for Miami.', -0.1695), ('a response', 0.0), ('it', 0.0), ('days', 0.0), ('Miami', 0.0)]",negative
R00650,L0136,U0043,Amazing stay! We could walk to Key Biscayne Beach in under 15 minutes. The apartment had everything we needed.,0.0780516129032258,"[('We could walk to Key Biscayne Beach in under 15 minutes.', 0.0), ('The apartment had everything we needed.', 0.0), ('Amazing stay', 0.5859), ('Key Biscayne Beach', 0.0), ('everything', 0.0), ('The apartment', 0.0), ('Amazing stay!', 0.6239), ('we', 0.0), ('We', 0.0), ('15 minutes', 0.0)]",positive
R00651,L0136,U0009,Loved this place! The neighborhood (Midtown) was vibrant and walkable. Patio made the stay so comfortable.,0.39357083333333337,"[('this place', 0.0), ('The neighborhood', 0.0), ('Patio', 0.0), ('Loved this place!', 0.636), ('Patio made the stay so comfortable.', 0.6418), ('The neighborhood (Midtown) was vibrant and walkable.', 0.5267), ('(Midtown', 0.0), ('the stay', 0.0)]",positive
R00652,L0136,U0043,Perfect for our business trip. Close to Key Biscayne Beach and the host was incredibly responsive. Highly recommend.,0.3200307692307692,"[('Perfect for our business trip.', 0.5719), ('the host', 0.0), ('Close to Key Biscayne Beach and the host was incredibly responsive.', 0.4201), ('Highly recommend.', 0.4201), ('Key Biscayne Beach', 0.0), ('our business trip', 0.0)]",positive
R00653,L0137,U0049,Decent stay overall. Old Town is a great area but the listing could use some updating. Still decent value.,0.28211290322580646,"[('a great area', 0.6249), ('Decent stay overall.', 0.0), ('Old Town is a great area but the listing could use some updating.', 0.3716), ('Still decent value.', 0.34), ('the listing', 0.0), ('Still decent value', 0.34), ('Old Town', 0.0), ('some updating', 0.0)]",positive
R00654,L0137,U0226,"Wonderful host, beautiful space in Old Town. Loved having Patio available. Will be back!",0.4998904761904763,"[('Wonderful host, beautiful space in Old Town.', 0.8225), ('beautiful space', 0.5994), ('Will be back!', 0.0), ('Loved having Patio available.', 0.5994), ('Patio', 0.0), ('Wonderful host', 0.5719), ('Old Town', 0.0)]",positive
R00655,L0137,U0092,Loved this place! The neighborhood (Old Town) was vibrant and walkable. Patio made the stay so comfortable.,0.3835538461538462,"[('the stay', 0.0), ('this place', 0.0), ('The neighborhood', 0.0), ('The neighborhood (Old Town) was vibrant and walkable.', 0.5267), ('Patio', 0.0), ('Loved this place!', 0.636), ('Patio made the stay so comfortable.', 0.6418), ('Old Town', 0.0)]",positive
R00656,L0137,U0137,Stayed here for a week and loved every minute. Old Town has so much character. Great coffee shops nearby.,0.33685862068965516,"[('Old Town has so much character.', 0.0), ('Great coffee shops', 0.6249), ('Great coffee shops nearby.', 0.6249), ('Stayed here for a week and loved every minute.', 0.5994), ('a week', 0.0), ('so much character', 0.0), ('Old Town', 0.0)]",positive
R00657,L0137,U0075,Fine for a short stay. The Patio worked well but the street noise at night was noticeable.,0.10379615384615384,"[('night', 0.0), ('The Patio', 0.0), ('a short stay', 0.0), ('the street noise', 0.0), ('Fine for a short stay.', 0.2023), ('The Patio worked well but the street noise at night was noticeable.', 0.1406)]",positive
R00658,L0138,U0073,Good location near Canal St but the apartment was smaller than expected. The EV charger was nice though.,0.23215555555555556,"[('Good location near Canal St but the apartment was smaller than expected.', 0.2382), ('Good location', 0.4404), ('Canal St', 0.0), ('The EV charger was nice though.', 0.4215), ('The EV charger', 0.0), ('the apartment', 0.0)]",positive
R00659,L0138,U0202,This was our second time booking this place and it was just as great. Love the Chelsea area.,0.40343571428571423,"[('This was our second time booking this place and it was just as great.', 0.6249), ('our second time', 0.0), ('this place', 0.0), ('Love the Chelsea area.', 0.6369), ('it', 0.0), ('This', 0.0), ('the Chelsea area', 0.0)]",positive
R00660,L0138,U0186,One of the best Airbnbs we have stayed at. The location near Canal St made getting around so easy.,0.49702962962962965,"[('The location', 0.0), ('The location near Canal St made getting around so easy.', 0.5777), ('One of the best Airbnbs we have stayed at.', 0.6369), ('Canal St', 0.0), ('the best Airbnbs', 0.6369), ('we', 0.0)]",positive
R00661,L0138,U0073,Fine for a short stay. The EV charger worked well but the street noise at night was noticeable.,0.10140357142857144,"[('night', 0.0), ('a short stay', 0.0), ('The EV charger worked well but the street noise at night was noticeable.', 0.1406), ('the street noise', 0.0), ('The EV charger', 0.0), ('Fine for a short stay.', 0.2023)]",positive
R00662,L0139,U0137,"Noisy, cramped, and overpriced. I expected much better based on the reviews. Would not book again.",0.14797894736842107,"[('Would not book again.', 0.0), ('I', 0.0), ('I expected much better based on the reviews.', 0.4404), ('Noisy, cramped, and overpriced.', -0.1779), ('the reviews', 0.0)]",positive
R00663,L0139,U0185,One of the best Airbnbs we have stayed at. The location near Fullerton L made getting around so easy.,0.6281111111111111,"[('The location near Fullerton L made getting around so easy.', 0.8163), ('The location', 0.0), ('Fullerton L', 0.5766), ('One of the best Airbnbs we have stayed at.', 0.6369), ('the best Airbnbs', 0.6369), ('we', 0.0)]",positive
R00664,L0139,U0185,The TV was great but the bathroom could use some work. Neighborhood is lively which is a plus and a minus.,0.2573212121212121,"[('The TV', 0.0), ('Neighborhood', 0.0), ('some work', 0.0), ('a plus', 0.0), ('which', 0.0), ('The TV was great but the bathroom could use some work.', 0.3716), ('Neighborhood is lively which is a plus and a minus.', 0.4404), ('a minus', 0.0), ('the bathroom', 0.0)]",positive
R00665,L0139,U0137,Amazing stay! We could walk to Museum of Science and Industry in under 15 minutes. The apartment had everything we needed.,0.07332121212121212,"[('The apartment had everything we needed.', 0.0), ('Industry', 0.0), ('Science', 0.0), ('Amazing stay', 0.5859), ('We could walk to Museum of Science and Industry in under 15 minutes.', 0.0), ('everything', 0.0), ('The apartment', 0.0), ('Museum', 0.0), ('Amazing stay!', 0.6239), ('we', 0.0), ('We', 0.0), ('15 minutes', 0.0)]",positive
R00666,L0140,U0077,Spacious and well-maintained. Walking distance to Civic Center Metrorail and several great restaurants. Highly recommend for anyone visiting Miami.,0.3801535714285715,"[('Walking distance to Civic Center Metrorail and several great restaurants.', 0.6249), ('Civic Center Metrorail', 0.0), ('Highly recommend for anyone visiting Miami.', 0.4201), ('several great restaurants', 0.6249), ('Spacious and well-maintained.', 0.0), ('anyone', 0.0), ('Miami', 0.0), ('distance', 0.0)]",positive
R00667,L0140,U0077,Stayed here for a week and loved every minute. South Beach has so much character. Great coffee shops nearby.,0.33685862068965516,"[('Great coffee shops', 0.6249), ('South Beach', 0.0), ('Great coffee shops nearby.', 0.6249), ('Stayed here for a week and loved every minute.', 0.5994), ('South Beach has so much character.', 0.0), ('a week', 0.0), ('so much character', 0.0)]",positive
R00668,L0140,U0077,The Hot tub was great but the bathroom could use some work. Neighborhood is lively which is a plus and a minus.,0.2532342857142857,"[('Neighborhood', 0.0), ('The Hot tub was great but the bathroom could use some work.', 0.3716), ('The Hot tub', 0.0), ('some work', 0.0), ('a plus', 0.0), ('which', 0.0), ('Neighborhood is lively which is a plus and a minus.', 0.4404), ('a minus', 0.0), ('the bathroom', 0.0)]",positive
R00669,L0140,U0077,Couldn't have asked for a better stay. The Hot tub was perfect and South Beach was right around the corner.,0.3946233333333334,"[('The Hot tub was perfect and South Beach was right around the corner.', 0.5719), ('a better stay', 0.4404), ('South Beach', 0.0), ('The Hot tub', 0.0), ('the corner', 0.0), (""Couldn't have asked for a better stay."", 0.4404)]",positive
R00670,L0140,U0161,Perfect for our business trip. Close to South Beach and the host was incredibly responsive. Highly recommend.,0.3291958333333333,"[('Perfect for our business trip.', 0.5719), ('the host', 0.0), ('South Beach', 0.0), ('Close to South Beach and the host was incredibly responsive.', 0.4201), ('Highly recommend.', 0.4201), ('our business trip', 0.0)]",positive
R00671,L0141,U0173,Amazing stay! We could walk to Lincoln Park Zoo in under 15 minutes. The apartment had everything we needed.,0.0780516129032258,"[('The apartment had everything we needed.', 0.0), ('Amazing stay', 0.5859), ('everything', 0.0), ('Lincoln Park Zoo', 0.0), ('The apartment', 0.0), ('Amazing stay!', 0.6239), ('We could walk to Lincoln Park Zoo in under 15 minutes.', 0.0), ('we', 0.0), ('We', 0.0), ('15 minutes', 0.0)]",positive
